"package","class","name","name","count"
"winxp.testing.test_nodemanage","TestNodeManager","test_rsync_roots_no_roots","SKIPPED",89
"winxp.testing.test_nodemanage","TestNodeManager","test_rsyncignore","PASSED",89
"winxp.testing.test_nodemanage","TestNodeManager","test_setup_DEBUG","PASSED",89
"winxp.testing.test_nodemanage","TestNodeManager","test_ssh_setup_nodes","SKIPPED",89
"winxp.testing.test_pickling","TestImmutablePickling","test_pickle_config","PASSED",89
"winxp.testing.test_pickling","TestImmutablePickling","test_pickle_func","PASSED",89
"winxp.testing.test_pickling","TestImmutablePickling","test_pickle_modcol","PASSED",89
"winxp.testing.test_plugin","TestDistOptions","test_getrsyncdirs","PASSED",89
"winxp.testing.test_plugin","TestDistOptions","test_getrsyncdirs_with_conftest","PASSED",89
"winxp.testing.test_plugin","TestDistOptions","test_getxspecs","PASSED",89
"winxp.testing.test_plugin","TestDistOptions","test_xspecs_multiplied","PASSED",89
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_from_fail_to_ok","FAILED",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_from_fail_to_ok","FIXED",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_from_fail_to_ok","PASSED",80
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_from_fail_to_ok","REGRESSION",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_from_one_to_two_tests","FAILED",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_from_one_to_two_tests","FIXED",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_from_one_to_two_tests","PASSED",80
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_from_one_to_two_tests","REGRESSION",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_functional_fail_to_ok","SKIPPED",89
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_removed_test","FAILED",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_removed_test","FIXED",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_removed_test","PASSED",80
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_removed_test","REGRESSION",3
"winxp.testing.test_remote","TestLooponFailing","test_looponfail_xfail_passes","SKIPPED",89
"winxp.testing.test_remote","TestRemoteControl","test_failure_change","FAILED",3
"winxp.testing.test_remote","TestRemoteControl","test_failure_change","FIXED",3
"winxp.testing.test_remote","TestRemoteControl","test_failure_change","PASSED",80
"winxp.testing.test_remote","TestRemoteControl","test_failure_change","REGRESSION",3
"winxp.testing.test_remote","TestRemoteControl","test_failures_somewhere","FAILED",3
"winxp.testing.test_remote","TestRemoteControl","test_failures_somewhere","FIXED",3
"winxp.testing.test_remote","TestRemoteControl","test_failures_somewhere","PASSED",80
"winxp.testing.test_remote","TestRemoteControl","test_failures_somewhere","REGRESSION",3
"winxp.testing.test_remote","TestRemoteControl","test_nofailures","PASSED",89
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_crash_invalid_item","PASSED",89
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_crash_killed","PASSED",21
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_crash_killed","SKIPPED",68
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_node_down","PASSED",89
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_send_on_closed_channel","PASSED",89
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_send_one","PASSED",89
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_send_one_with_env","PASSED",57
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_send_one_with_env","REGRESSION",1
"winxp.testing.test_txnode","TestMasterSlaveConnection","test_send_some","PASSED",89
