package,class,name,name,count,min,max,avg
linux.testing.test_dsession,TestDSession,test_maxfail,PASSED,229,12,25,13.6855895196506550
linux.testing.test_dsession,TestDSession,test_no_node_remaining_for_tests,PASSED,229,10,22,11.8209606986899563
linux.testing.test_dsession,TestDSession,test_nopending_but_collection_remains,PASSED,229,12,49,14.0087336244541485
linux.testing.test_dsession,TestDSession,test_removeitem_from_failing_teardown,PASSED,229,21,166,24.8209606986899563
linux.testing.test_dsession,TestDSession,test_rescheduleevent,PASSED,229,10,23,12.2401746724890830
linux.testing.test_dsession,TestDSession,test_rsync_printing,PASSED,229,10,23,12.9737991266375546
linux.testing.test_dsession,TestDSession,test_senditems_each_and_receive_with_two_nodes,PASSED,229,9,30,11.6375545851528384
linux.testing.test_dsession,TestDSession,test_senditems_load,PASSED,229,9,21,11.4803493449781659
linux.testing.test_dsession,TestDSession,test_senditems_load_and_receive_one_node,PASSED,229,9,20,11.3580786026200873
linux.testing.test_dsession,TestDSession,test_shuttingdown_filters,PASSED,229,22,41,24.7161572052401747
linux.testing.test_dsession,TestDSession,test_testnodedown_shutdown_after_completion,PASSED,229,12,33,13.5152838427947598
linux.testing.test_dsession,TestDSession,test_testnodeready_adds_to_available,PASSED,229,10,38,12.1266375545851528
linux.testing.test_dsession,TestDSession,test_triggertesting_collect,PASSED,229,20,41,23.7947598253275109
linux.testing.test_gwmanage,TestGatewayManagerPopen,test_default_chdir,PASSED,229,0,0,0.00000000000000000000
linux.testing.test_gwmanage,TestGatewayManagerPopen,test_popen_makegateway_events,PASSED,229,26,271,62.5502183406113537
linux.testing.test_gwmanage,TestGatewayManagerPopen,test_popen_no_default_chdir,PASSED,229,0,2,0.00873362445414847162
linux.testing.test_gwmanage,TestGatewayManagerPopen,test_popens_rsync,PASSED,229,26,241,60.4061135371179039
linux.testing.test_gwmanage,TestGatewayManagerPopen,test_rsync_popen_with_path,PASSED,229,18,359,40.1266375545851528
linux.testing.test_gwmanage,TestGatewayManagerPopen,test_rsync_same_popen_twice,PASSED,229,27,521,59.0960698689956332
linux.testing.test_gwmanage,TestHRSync,test_hrsync_filter,PASSED,229,1,2531,12.3711790393013100
linux.testing.test_gwmanage,TestHRSync,test_hrsync_one_host,PASSED,229,15,129,30.6288209606986900
linux.testing.test_mypickle,TestPickleChannelFunctional,test_popen_send_instance,PASSED,229,4,108,13.0655021834061135
linux.testing.test_mypickle,TestPickleChannelFunctional,test_popen_with_callback,PASSED,229,1,32,1.9257641921397380
linux.testing.test_mypickle,TestPickleChannelFunctional,test_popen_with_callback_with_endmarker,PASSED,229,2,55,3.0174672489082969
